"playerID","yearID","ballots","needed","votes","avg(Batting.G)","avg(Batting.AB)","avg(Batting.R)","avg(Batting.H)","avg(Batting.2b)","avg(Batting.3B)","avg(Batting.HR)","avg(Batting.RBI)","avg(Batting.SB)","avg(Batting.CS)","avg(Batting.BB)","avg(Batting.SO)","avg(Batting.IBB)","avg(Batting.HBP)","avg(Batting.SH)","avg(Batting.SF)","avg(Batting.GIDP)","inducted"
"dinnebi01",1942,233,175,1,32.0769,87.9231,7.6154,16.8462,1.3846,0.3846,0.0769,4.6154,2.2308,0.0000,6.1538,0.0000,0,0.9230769230769231,2.769230769230769,0,0,"N"
"dinnebi01",1945,247,186,1,32.0769,87.9231,7.6154,16.8462,1.3846,0.3846,0.0769,4.6154,2.2308,0.0000,6.1538,0.0000,0,0.9230769230769231,2.769230769230769,0,0,"N"
"dinnebi01",1946,202,0,1,32.0769,87.9231,7.6154,16.8462,1.3846,0.3846,0.0769,4.6154,2.2308,0.0000,6.1538,0.0000,0,0.9230769230769231,2.769230769230769,0,0,"N"
"dinnebi01",1956,193,145,1,32.0769,87.9231,7.6154,16.8462,1.3846,0.3846,0.0769,4.6154,2.2308,0.0000,6.1538,0.0000,0,0.9230769230769231,2.769230769230769,0,0,"N"
"disarga01",2006,520,390,0,90.5000,312.0000,37.0000,80.5000,15.5000,1.6667,2.3333,29.5833,3.9167,3.6667,12.8333,25.5000,0,3,6.416666666666667,1.75,8.75,"N"
"doakbi01",1958,266,200,3,26.6471,53.2353,2.3529,6.7647,0.8824,0.2941,0.0588,1.7647,0.0000,0.0000,1.7647,19.5294,0,0.11764705882352941,4.176470588235294,0,0,"N"
"dobsopa01",1983,374,281,0,34.5000,26.4167,1.0833,3.2500,0.3333,0.0000,0.0000,1.0000,0.0000,0.0833,0.9167,8.5000,0,0.08333333333333333,3.9166666666666665,0,0.6666666666666666,"N"
"dobyla01",1966,302,227,7,109.5000,382.0000,68.5714,108.2143,17.3571,3.7143,18.0714,69.2857,3.3571,2.5714,62.2143,72.2143,1.3571428571428572,2.7142857142857144,1.4285714285714286,1.7857142857142858,6.928571428571429,"N"
"dobyla01",1967,292,219,10,109.5000,382.0000,68.5714,108.2143,17.3571,3.7143,18.0714,69.2857,3.3571,2.5714,62.2143,72.2143,1.3571428571428572,2.7142857142857144,1.4285714285714286,1.7857142857142858,6.928571428571429,"N"
"dobyla01",1967,306,0,1,109.5000,382.0000,68.5714,108.2143,17.3571,3.7143,18.0714,69.2857,3.3571,2.5714,62.2143,72.2143,1.3571428571428572,2.7142857142857144,1.4285714285714286,1.7857142857142858,6.928571428571429,"N"
"dobyla01",1998,0,0,0,109.5000,382.0000,68.5714,108.2143,17.3571,3.7143,18.0714,69.2857,3.3571,2.5714,62.2143,72.2143,1.3571428571428572,2.7142857142857144,1.4285714285714286,1.7857142857142858,6.928571428571429,"Y"
"doerrbo01",1953,264,198,2,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1956,193,145,5,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1958,266,200,25,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1960,269,202,15,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1962,160,120,10,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1964,201,0,5,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1964,201,151,24,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1966,302,227,30,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1967,292,219,35,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1967,306,0,15,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1968,283,213,48,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1969,340,255,62,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1970,300,225,75,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1971,360,270,78,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"N"
"doerrbo01",1986,0,0,0,133.2143,506.6429,78.1429,145.8571,27.2143,6.3571,15.9286,89.0714,3.8571,4.5714,57.7857,43.4286,0,0.7857142857142857,8.214285714285714,0,13,"Y"
"donlimi01",1937,201,151,6,74.9286,275.2857,47.7857,91.5714,12.5714,6.9286,3.6429,38.7857,15.2143,0.0000,22.2857,2.7857,0,1.4285714285714286,6.857142857142857,0,0,"N"
"donlimi01",1938,262,197,5,74.9286,275.2857,47.7857,91.5714,12.5714,6.9286,3.6429,38.7857,15.2143,0.0000,22.2857,2.7857,0,1.4285714285714286,6.857142857142857,0,0,"N"
"donlimi01",1939,274,206,5,74.9286,275.2857,47.7857,91.5714,12.5714,6.9286,3.6429,38.7857,15.2143,0.0000,22.2857,2.7857,0,1.4285714285714286,6.857142857142857,0,0,"N"
"donlimi01",1945,247,186,1,74.9286,275.2857,47.7857,91.5714,12.5714,6.9286,3.6429,38.7857,15.2143,0.0000,22.2857,2.7857,0,1.4285714285714286,6.857142857142857,0,0,"N"
"donovbi01",1937,201,151,3,25.5000,72.3333,7.8889,13.9444,1.6667,0.6111,0.3889,5.1667,2.0000,0.0000,4.2778,0.3333,0,0.3333333333333333,3.0555555555555554,0,0,"N"
"donovbi01",1938,262,197,1,25.5000,72.3333,7.8889,13.9444,1.6667,0.6111,0.3889,5.1667,2.0000,0.0000,4.2778,0.3333,0,0.3333333333333333,3.0555555555555554,0,0,"N"
"donovbi01",1939,274,206,2,25.5000,72.3333,7.8889,13.9444,1.6667,0.6111,0.3889,5.1667,2.0000,0.0000,4.2778,0.3333,0,0.3333333333333333,3.0555555555555554,0,0,"N"
"donovbi01",1945,247,186,3,25.5000,72.3333,7.8889,13.9444,1.6667,0.6111,0.3889,5.1667,2.0000,0.0000,4.2778,0.3333,0,0.3333333333333333,3.0555555555555554,0,0,"N"
"donovbi01",1946,202,0,4,25.5000,72.3333,7.8889,13.9444,1.6667,0.6111,0.3889,5.1667,2.0000,0.0000,4.2778,0.3333,0,0.3333333333333333,3.0555555555555554,0,0,"N"
"dooinre01",1937,201,151,1,80.6250,250.2500,20.8125,60.0625,8.6875,1.9375,0.6250,21.5000,8.3125,0.1250,9.6875,5.4375,0,1.25,5.75,0,0,"N"
"dooinre01",1938,262,197,1,80.6250,250.2500,20.8125,60.0625,8.6875,1.9375,0.6250,21.5000,8.3125,0.1250,9.6875,5.4375,0,1.25,5.75,0,0,"N"
"downial01",1983,374,281,0,22.7222,39.8333,2.0000,5.0556,0.6667,0.1667,0.1111,2.8333,0.0000,0.0000,2.0556,16.2778,0,0,2.9444444444444446,0.1111111111111111,0.8333333333333334,"N"
"downibr01",1998,473,355,2,117.2000,392.6500,59.4000,104.9500,18.0000,1.4000,13.7500,53.6500,2.5000,2.2000,59.8500,56.3500,2.75,6.45,3,3.5,9.85,"N"
"doyleja01",1936,78,59,1,74.4762,287.5714,46.2381,86.0000,15.0000,3.0476,1.2381,46.0952,24.5714,0.0000,20.8095,6.2857,0,2.3333333333333335,1.9523809523809523,0,0,"N"
"doylela01",1937,201,151,2,117.7333,433.9333,64.0000,125.8000,19.9333,8.2000,4.9333,52.8667,19.8667,1.8000,41.6667,18.2667,0,3.533333333333333,13,0,0,"N"
"doylela01",1938,262,197,4,117.7333,433.9333,64.0000,125.8000,19.9333,8.2000,4.9333,52.8667,19.8667,1.8000,41.6667,18.2667,0,3.533333333333333,13,0,0,"N"
"doylela01",1939,274,206,1,117.7333,433.9333,64.0000,125.8000,19.9333,8.2000,4.9333,52.8667,19.8667,1.8000,41.6667,18.2667,0,3.533333333333333,13,0,0,"N"
"drabedo01",2004,506,380,2,31.6923,55.0769,3.2308,9.1538,1.3077,0.2308,0.1538,3.5385,0.0000,0.0769,1.3077,15.9231,0,0.5384615384615384,5.076923076923077,0.15384615384615385,0.38461538461538464,"N"
"dropowa01",1967,292,219,1,80.5000,257.7500,29.8750,69.5625,10.5000,1.3750,9.5000,44.0000,0.3125,0.3750,20.5000,36.3750,0.75,1.5,1.375,1.4375,10.375,"N"
"drysddo01",1975,362,272,76,39.0714,83.5000,6.8571,15.5714,1.8571,0.5000,2.0714,8.0714,0.0000,0.1429,4.2857,26.4286,0,0.35714285714285715,4.928571428571429,0.42857142857142855,2.4285714285714284,"N"
"drysddo01",1976,388,291,114,39.0714,83.5000,6.8571,15.5714,1.8571,0.5000,2.0714,8.0714,0.0000,0.1429,4.2857,26.4286,0,0.35714285714285715,4.928571428571429,0.42857142857142855,2.4285714285714284,"N"
"drysddo01",1977,383,288,197,39.0714,83.5000,6.8571,15.5714,1.8571,0.5000,2.0714,8.0714,0.0000,0.1429,4.2857,26.4286,0,0.35714285714285715,4.928571428571429,0.42857142857142855,2.4285714285714284,"N"
"drysddo01",1978,379,285,219,39.0714,83.5000,6.8571,15.5714,1.8571,0.5000,2.0714,8.0714,0.0000,0.1429,4.2857,26.4286,0,0.35714285714285715,4.928571428571429,0.42857142857142855,2.4285714285714284,"N"
"drysddo01",1979,432,324,233,39.0714,83.5000,6.8571,15.5714,1.8571,0.5000,2.0714,8.0714,0.0000,0.1429,4.2857,26.4286,0,0.35714285714285715,4.928571428571429,0.42857142857142855,2.4285714285714284,"N"
"drysddo01",1980,385,289,238,39.0714,83.5000,6.8571,15.5714,1.8571,0.5000,2.0714,8.0714,0.0000,0.1429,4.2857,26.4286,0,0.35714285714285715,4.928571428571429,0.42857142857142855,2.4285714285714284,"N"
"drysddo01",1981,401,301,243,39.0714,83.5000,6.8571,15.5714,1.8571,0.5000,2.0714,8.0714,0.0000,0.1429,4.2857,26.4286,0,0.35714285714285715,4.928571428571429,0.42857142857142855,2.4285714285714284,"N"
"drysddo01",1982,415,312,233,39.0714,83.5000,6.8571,15.5714,1.8571,0.5000,2.0714,8.0714,0.0000,0.1429,4.2857,26.4286,0,0.35714285714285715,4.928571428571429,0.42857142857142855,2.4285714285714284,"N"
"drysddo01",1983,374,281,242,39.0714,83.5000,6.8571,15.5714,1.8571,0.5000,2.0714,8.0714,0.0000,0.1429,4.2857,26.4286,0,0.35714285714285715,4.928571428571429,0.42857142857142855,2.4285714285714284,"N"
"drysddo01",1984,403,303,316,39.0714,83.5000,6.8571,15.5714,1.8571,0.5000,2.0714,8.0714,0.0000,0.1429,4.2857,26.4286,0,0.35714285714285715,4.928571428571429,0.42857142857142855,2.4285714285714284,"Y"
"duffyhu01",1936,78,59,3,102.1765,414.2353,91.2941,134.2353,19.1176,7.0000,6.2353,76.5882,33.7647,0.0000,38.9412,12.4118,0,1.7058823529411764,5.529411764705882,0,0,"N"
"duffyhu01",1937,201,151,7,102.1765,414.2353,91.2941,134.2353,19.1176,7.0000,6.2353,76.5882,33.7647,0.0000,38.9412,12.4118,0,1.7058823529411764,5.529411764705882,0,0,"N"
"duffyhu01",1938,262,197,24,102.1765,414.2353,91.2941,134.2353,19.1176,7.0000,6.2353,76.5882,33.7647,0.0000,38.9412,12.4118,0,1.7058823529411764,5.529411764705882,0,0,"N"
"duffyhu01",1939,274,206,34,102.1765,414.2353,91.2941,134.2353,19.1176,7.0000,6.2353,76.5882,33.7647,0.0000,38.9412,12.4118,0,1.7058823529411764,5.529411764705882,0,0,"N"
"duffyhu01",1942,233,175,77,102.1765,414.2353,91.2941,134.2353,19.1176,7.0000,6.2353,76.5882,33.7647,0.0000,38.9412,12.4118,0,1.7058823529411764,5.529411764705882,0,0,"N"
"duffyhu01",1945,0,0,0,102.1765,414.2353,91.2941,134.2353,19.1176,7.0000,6.2353,76.5882,33.7647,0.0000,38.9412,12.4118,0,1.7058823529411764,5.529411764705882,0,0,"Y"
"duffyhu01",1945,247,186,64,102.1765,414.2353,91.2941,134.2353,19.1176,7.0000,6.2353,76.5882,33.7647,0.0000,38.9412,12.4118,0,1.7058823529411764,5.529411764705882,0,0,"N"
"duganjo01",1937,201,151,1,96.4667,360.6667,44.3333,101.0667,18.4667,3.0667,2.8000,38.0667,2.4667,1.8667,16.6667,27.9333,0,2.8,11.8,0,0,"N"
"duganjo01",1938,262,197,1,96.4667,360.6667,44.3333,101.0667,18.4667,3.0667,2.8000,38.0667,2.4667,1.8667,16.6667,27.9333,0,2.8,11.8,0,0,"N"
"duganjo01",1948,121,91,3,96.4667,360.6667,44.3333,101.0667,18.4667,3.0667,2.8000,38.0667,2.4667,1.8667,16.6667,27.9333,0,2.8,11.8,0,0,"N"
"duganjo01",1949,153,115,2,96.4667,360.6667,44.3333,101.0667,18.4667,3.0667,2.8000,38.0667,2.4667,1.8667,16.6667,27.9333,0,2.8,11.8,0,0,"N"
"duganjo01",1956,193,145,1,96.4667,360.6667,44.3333,101.0667,18.4667,3.0667,2.8000,38.0667,2.4667,1.8667,16.6667,27.9333,0,2.8,11.8,0,0,"N"
"duganjo01",1958,266,200,5,96.4667,360.6667,44.3333,101.0667,18.4667,3.0667,2.8000,38.0667,2.4667,1.8667,16.6667,27.9333,0,2.8,11.8,0,0,"N"
"duganjo01",1960,269,202,8,96.4667,360.6667,44.3333,101.0667,18.4667,3.0667,2.8000,38.0667,2.4667,1.8667,16.6667,27.9333,0,2.8,11.8,0,0,"N"
"dunlafr01",1936,78,59,2,68.9286,283.8571,54.2143,82.7857,16.0000,3.7857,2.9286,26.1429,6.0714,0.0000,20.2143,18.7857,0,0.5,0,0,0,"N"
"dunnja01",1942,233,175,1,49.0000,162.2000,19.7000,39.7000,5.4000,1.0000,0.1000,16.4000,5.5000,0.0000,8.3000,0.0000,0,1.4,5.3,0,0,"N"
"dunnja01",1945,247,186,1,49.0000,162.2000,19.7000,39.7000,5.4000,1.0000,0.1000,16.4000,5.5000,0.0000,8.3000,0.0000,0,1.4,5.3,0,0,"N"
"dunnja01",1946,202,0,1,49.0000,162.2000,19.7000,39.7000,5.4000,1.0000,0.1000,16.4000,5.5000,0.0000,8.3000,0.0000,0,1.4,5.3,0,0,"N"
"dunstsh01",2008,543,408,1,86.3810,282.2381,35.0476,76.0476,13.9048,2.9524,7.1429,31.8095,10.0952,3.9048,9.6667,47.6190,2.0952380952380953,1.9523809523809523,2.6666666666666665,2.3333333333333335,4.666666666666667,"N"
"durhara01",2014,571,429,0,123.4375,463.0000,78.0625,128.3750,27.5000,4.9375,12.0000,54.6875,17.0625,6.0625,51.2500,75.0625,2.125,4.5,3.4375,4.25,9.4375,"N"
"durocle01",1948,121,91,1,90.9444,297.2222,31.9444,73.3333,11.6667,3.1111,1.3333,31.5000,1.7222,0.2778,20.9444,26.6667,0,1,4.555555555555555,0,6.055555555555555,"N"
"durocle01",1949,153,115,1,90.9444,297.2222,31.9444,73.3333,11.6667,3.1111,1.3333,31.5000,1.7222,0.2778,20.9444,26.6667,0,1,4.555555555555555,0,6.055555555555555,"N"
"durocle01",1952,234,176,1,90.9444,297.2222,31.9444,73.3333,11.6667,3.1111,1.3333,31.5000,1.7222,0.2778,20.9444,26.6667,0,1,4.555555555555555,0,6.055555555555555,"N"
"durocle01",1956,193,145,1,90.9444,297.2222,31.9444,73.3333,11.6667,3.1111,1.3333,31.5000,1.7222,0.2778,20.9444,26.6667,0,1,4.555555555555555,0,6.055555555555555,"N"
"durocle01",1958,266,200,28,90.9444,297.2222,31.9444,73.3333,11.6667,3.1111,1.3333,31.5000,1.7222,0.2778,20.9444,26.6667,0,1,4.555555555555555,0,6.055555555555555,"N"
"durocle01",1960,269,202,10,90.9444,297.2222,31.9444,73.3333,11.6667,3.1111,1.3333,31.5000,1.7222,0.2778,20.9444,26.6667,0,1,4.555555555555555,0,6.055555555555555,"N"
"durocle01",1962,160,120,1,90.9444,297.2222,31.9444,73.3333,11.6667,3.1111,1.3333,31.5000,1.7222,0.2778,20.9444,26.6667,0,1,4.555555555555555,0,6.055555555555555,"N"
"durocle01",1964,201,0,2,90.9444,297.2222,31.9444,73.3333,11.6667,3.1111,1.3333,31.5000,1.7222,0.2778,20.9444,26.6667,0,1,4.555555555555555,0,6.055555555555555,"N"
"durocle01",1964,201,151,15,90.9444,297.2222,31.9444,73.3333,11.6667,3.1111,1.3333,31.5000,1.7222,0.2778,20.9444,26.6667,0,1,4.555555555555555,0,6.055555555555555,"N"
"durocle01",1994,0,0,0,90.9444,297.2222,31.9444,73.3333,11.6667,3.1111,1.3333,31.5000,1.7222,0.2778,20.9444,26.6667,0,1,4.555555555555555,0,6.055555555555555,"Y"
"dyeje01",2015,549,412,0,117.5333,432.4667,65.6000,118.6000,24.2000,1.6667,21.6667,71.4667,3.0667,1.7333,39.8000,87.2000,2.6666666666666665,4.2,0.13333333333333333,4.333333333333333,12.266666666666667,"N"
"dyered01",1947,161,121,1,21.5000,26.1667,5.1667,5.8333,1.1667,0.5000,0.3333,2.1667,0.5000,0.1667,1.6667,2.3333,0,0,0.6666666666666666,0,0,"N"
"dykesji01",1948,121,91,5,103.7273,365.7273,50.3636,102.5455,20.5909,4.0909,4.9091,48.6818,3.1818,2.5000,43.5455,38.6364,0,5.2272727272727275,10.363636363636363,0,0,"N"
"dykesji01",1949,153,115,7,103.7273,365.7273,50.3636,102.5455,20.5909,4.0909,4.9091,48.6818,3.1818,2.5000,43.5455,38.6364,0,5.2272727272727275,10.363636363636363,0,0,"N"
"dykesji01",1950,168,126,2,103.7273,365.7273,50.3636,102.5455,20.5909,4.0909,4.9091,48.6818,3.1818,2.5000,43.5455,38.6364,0,5.2272727272727275,10.363636363636363,0,0,"N"
"dykesji01",1951,226,170,3,103.7273,365.7273,50.3636,102.5455,20.5909,4.0909,4.9091,48.6818,3.1818,2.5000,43.5455,38.6364,0,5.2272727272727275,10.363636363636363,0,0,"N"
"dykesji01",1952,234,176,5,103.7273,365.7273,50.3636,102.5455,20.5909,4.0909,4.9091,48.6818,3.1818,2.5000,43.5455,38.6364,0,5.2272727272727275,10.363636363636363,0,0,"N"
"dykesji01",1953,264,198,5,103.7273,365.7273,50.3636,102.5455,20.5909,4.0909,4.9091,48.6818,3.1818,2.5000,43.5455,38.6364,0,5.2272727272727275,10.363636363636363,0,0,"N"
"dykesji01",1955,251,189,1,103.7273,365.7273,50.3636,102.5455,20.5909,4.0909,4.9091,48.6818,3.1818,2.5000,43.5455,38.6364,0,5.2272727272727275,10.363636363636363,0,0,"N"
"dykesji01",1956,193,145,1,103.7273,365.7273,50.3636,102.5455,20.5909,4.0909,4.9091,48.6818,3.1818,2.5000,43.5455,38.6364,0,5.2272727272727275,10.363636363636363,0,0,"N"
"dykesji01",1958,266,200,26,103.7273,365.7273,50.3636,102.5455,20.5909,4.0909,4.9091,48.6818,3.1818,2.5000,43.5455,38.6364,0,5.2272727272727275,10.363636363636363,0,0,"N"
"dykesji01",1960,269,202,27,103.7273,365.7273,50.3636,102.5455,20.5909,4.0909,4.9091,48.6818,3.1818,2.5000,43.5455,38.6364,0,5.2272727272727275,10.363636363636363,0,0,"N"
"dykesji01",1962,160,120,6,103.7273,365.7273,50.3636,102.5455,20.5909,4.0909,4.9091,48.6818,3.1818,2.5000,43.5455,38.6364,0,5.2272727272727275,10.363636363636363,0,0,"N"
"dykstle01",2002,472,354,1,98.3077,350.6923,61.6923,99.8462,21.6154,3.3077,6.2308,31.0769,21.9231,5.5385,49.2308,38.6923,3.8461538461538463,2.3846153846153846,1.9230769230769231,2.076923076923077,3,"N"
"earnsge01",1948,121,91,3,29.0000,64.0000,5.5455,14.7273,2.6364,0.3636,0.2727,6.3636,0.0909,0.0000,1.8182,11.3636,0,0.18181818181818182,4,0,0.45454545454545453,"N"
"earnsge01",1949,153,115,2,29.0000,64.0000,5.5455,14.7273,2.6364,0.3636,0.2727,6.3636,0.0909,0.0000,1.8182,11.3636,0,0.18181818181818182,4,0,0.45454545454545453,"N"
"earnsge01",1950,168,126,2,29.0000,64.0000,5.5455,14.7273,2.6364,0.3636,0.2727,6.3636,0.0909,0.0000,1.8182,11.3636,0,0.18181818181818182,4,0,0.45454545454545453,"N"
"earnsge01",1955,251,189,2,29.0000,64.0000,5.5455,14.7273,2.6364,0.3636,0.2727,6.3636,0.0909,0.0000,1.8182,11.3636,0,0.18181818181818182,4,0,0.45454545454545453,"N"
"earnsge01",1956,193,145,3,29.0000,64.0000,5.5455,14.7273,2.6364,0.3636,0.2727,6.3636,0.0909,0.0000,1.8182,11.3636,0,0.18181818181818182,4,0,0.45454545454545453,"N"
"eckerde01",2004,506,380,421,42.9200,7.2400,0.3600,0.9600,0.1200,0.0000,0.1200,0.4800,0.0000,0.0000,0.3600,3.3600,0,0,0.2,0.04,0.04,"Y"
"eckstda01",2016,440,330,2,119.1818,458.2727,63.7273,128.5455,21.0909,1.8182,3.1818,35.6364,11.1818,4.0909,34.1818,38.0000,0.2727272727272727,13,9.636363636363637,3.5454545454545454,8,"N"
"edmonji01",2016,440,330,11,105.8421,360.9474,65.8421,102.5789,23.0000,1.3158,20.6842,63.1053,3.5263,2.6316,52.5263,91.0000,4.7894736842105265,2.5789473684210527,0.5263157894736842,3.4210526315789473,6.421052631578948,"N"
"edwarha01",1960,269,202,2,52.5000,156.5000,20.3571,43.7857,8.2857,2.9286,3.6429,19.7143,0.6429,1.5714,14.8571,18.8571,0,0.14285714285714285,0.5714285714285714,0,2.142857142857143,"N"
"edwarjo01",1980,385,289,0,105.0000,326.9286,30.7143,79.0000,14.4286,2.2857,5.7857,37.4286,1.0714,1.6429,33.2143,45.3571,8.428571428571429,1.1428571428571428,2.2142857142857144,3.0714285714285716,5.5,"N"
"ehmkeho01",1938,262,197,1,26.8125,63.0625,4.4375,13.1250,2.3750,0.3750,0.0000,4.5625,0.3125,0.0625,1.6250,6.9375,0,0,3.3125,0,0,"N"
"ehmkeho01",1949,153,115,1,26.8125,63.0625,4.4375,13.1250,2.3750,0.3750,0.0000,4.5625,0.3125,0.0625,1.6250,6.9375,0,0,3.3125,0,0,"N"
"ehmkeho01",1951,226,170,1,26.8125,63.0625,4.4375,13.1250,2.3750,0.3750,0.0000,4.5625,0.3125,0.0625,1.6250,6.9375,0,0,3.3125,0,0,"N"
"ehmkeho01",1952,234,176,1,26.8125,63.0625,4.4375,13.1250,2.3750,0.3750,0.0000,4.5625,0.3125,0.0625,1.6250,6.9375,0,0,3.3125,0,0,"N"
"ehmkeho01",1953,264,198,3,26.8125,63.0625,4.4375,13.1250,2.3750,0.3750,0.0000,4.5625,0.3125,0.0625,1.6250,6.9375,0,0,3.3125,0,0,"N"
"ehmkeho01",1954,252,189,4,26.8125,63.0625,4.4375,13.1250,2.3750,0.3750,0.0000,4.5625,0.3125,0.0625,1.6250,6.9375,0,0,3.3125,0,0,"N"
"ehmkeho01",1956,193,145,8,26.8125,63.0625,4.4375,13.1250,2.3750,0.3750,0.0000,4.5625,0.3125,0.0625,1.6250,6.9375,0,0,3.3125,0,0,"N"
"ehmkeho01",1958,266,200,7,26.8125,63.0625,4.4375,13.1250,2.3750,0.3750,0.0000,4.5625,0.3125,0.0625,1.6250,6.9375,0,0,3.3125,0,0,"N"
"ehmkeho01",1960,269,202,12,26.8125,63.0625,4.4375,13.1250,2.3750,0.3750,0.0000,4.5625,0.3125,0.0625,1.6250,6.9375,0,0,3.3125,0,0,"N"
"eisenji01",2004,506,380,3,88.8750,249.6875,30.7500,72.5000,13.8125,2.4375,3.2500,29.8125,6.5625,2.3750,20.2500,27.1875,2.9375,0.5,1.375,2.625,4.6875,"N"
"elberki01",1936,226,170,1,86.1333,304.0667,43.1333,82.3333,11.2667,3.7333,0.6667,35.6667,14.2000,0.0000,28.4667,0.2667,0,11,7.933333333333334,0,0,"N"
"elberki01",1937,201,151,1,86.1333,304.0667,43.1333,82.3333,11.2667,3.7333,0.6667,35.6667,14.2000,0.0000,28.4667,0.2667,0,11,7.933333333333334,0,0,"N"
"elberki01",1938,262,197,2,86.1333,304.0667,43.1333,82.3333,11.2667,3.7333,0.6667,35.6667,14.2000,0.0000,28.4667,0.2667,0,11,7.933333333333334,0,0,"N"
"elberki01",1942,233,175,1,86.1333,304.0667,43.1333,82.3333,11.2667,3.7333,0.6667,35.6667,14.2000,0.0000,28.4667,0.2667,0,11,7.933333333333334,0,0,"N"
"elberki01",1945,247,186,2,86.1333,304.0667,43.1333,82.3333,11.2667,3.7333,0.6667,35.6667,14.2000,0.0000,28.4667,0.2667,0,11,7.933333333333334,0,0,"N"
"elliobo01",1960,269,202,2,123.6250,446.3125,66.5000,128.8125,23.8750,5.8750,10.6250,74.6875,3.7500,0.1250,60.4375,37.7500,0,1,4.125,0,11.6875,"N"
"elliobo01",1962,160,120,1,123.6250,446.3125,66.5000,128.8125,23.8750,5.8750,10.6250,74.6875,3.7500,0.1250,60.4375,37.7500,0,1,4.125,0,11.6875,"N"
"elliobo01",1964,201,151,4,123.6250,446.3125,66.5000,128.8125,23.8750,5.8750,10.6250,74.6875,3.7500,0.1250,60.4375,37.7500,0,1,4.125,0,11.6875,"N"
"ellioju01",1958,266,200,1,23.0000,37.8182,2.3636,6.1818,1.0000,0.0000,0.3636,3.3636,0.0000,0.0000,1.9091,11.0000,0,0.09090909090909091,0.5454545454545454,0,0.18181818181818182,"N"
"ellisdo01",1985,395,297,1,24.2500,30.5625,2.6250,4.0625,0.2500,0.0000,0.0000,1.4375,0.2500,0.0000,1.6875,12.5625,0,0,2.75,0,0.1875,"N"
"ennisde01",1966,302,227,3,126.8667,483.6000,65.6667,137.5333,23.8667,4.6000,19.2000,85.6000,3.0000,1.2667,39.8000,47.9333,1.5333333333333334,2.066666666666667,1.3333333333333333,2.533333333333333,14.133333333333333,"N"
"ennisde01",1967,292,219,2,126.8667,483.6000,65.6667,137.5333,23.8667,4.6000,19.2000,85.6000,3.0000,1.2667,39.8000,47.9333,1.5333333333333334,2.066666666666667,1.3333333333333333,2.533333333333333,14.133333333333333,"N"
"ensje01",1950,168,126,1,16.7500,46.5000,6.2500,13.5000,2.0000,1.0000,0.2500,6.0000,1.2500,0.0000,1.7500,4.0000,0,0.5,2.5,0,0,"N"
